country,country_code,year,week,year_week,rate_14_day
Austria,AT,2020,10,2020-10,0.0
Austria,AT,2020,11,2020-11,0.2227437147570718
Austria,AT,2020,12,2020-12,3.563899436113149
Austria,AT,2020,13,2020-13,14.589713316588202
Austria,AT,2020,14,2020-14,25.28141162492765
Austria,AT,2020,15,2020-15,30.73863263647591
Austria,AT,2020,16,2020-16,30.07040149220469
Austria,AT,2020,17,2020-17,22.051627760950108
Austria,AT,2020,18,2020-18,14.366969601831132
Austria,AT,2020,19,2020-19,9.24386416241848
Austria,AT,2020,20,2020-20,5.234477296791187
Austria,AT,2020,21,2020-21,3.563899436113149
Austria,AT,2020,22,2020-22,3.563899436113149
Austria,AT,2020,23,2020-23,3.341155721356077
Austria,AT,2020,24,2020-24,3.341155721356077
Austria,AT,2020,25,2020-25,3.563899436113149
Austria,AT,2020,26,2020-26,3.786643150870221
Austria,AT,2020,27,2020-27,2.8956682918419334
Austria,AT,2020,28,2020-28,1.7819497180565744
Austria,AT,2020,29,2020-29,1.8933215754351105
Austria,AT,2020,30,2020-30,2.0046934328136463
Austria,AT,2020,31,2020-31,2.7842964344633976
Austria,AT,2020,32,2020-32,3.2297838639775414
Austria,AT,2020,33,2020-33,2.45018086232779
Austria,AT,2020,34,2020-34,2.561552719706326
Austria,AT,2020,35,2020-35,2.116065290192182
Austria,AT,2020,36,2020-36,2.45018086232779
Austria,AT,2020,37,2020-37,3.452527578734613
Austria,AT,2020,38,2020-38,4.343502437762901
Austria,AT,2020,39,2020-39,6.459567727955083
Austria,AT,2020,40,2020-40,8.241517446011656
Austria,AT,2020,41,2020-41,12.362276169017486
Austria,AT,2020,42,2020-42,15.146572603480882
Austria,AT,2020,43,2020-43,21.27202475930036
Austria,AT,2020,44,2020-44,43.1009088054934
Austria,AT,2020,45,2020-45,73.28268215507663
Austria,AT,2020,46,2020-46,113.59929452610662
Austria,AT,2020,47,2020-47,154.69550989878638
Austria,AT,2020,48,2020-48,180.86789638274232
Austria,AT,2020,49,2020-49,198.13053427641535
Austria,AT,2020,50,2020-50,197.1281875600085
Austria,AT,2020,51,2020-51,172.96049450886625
Austria,AT,2020,52,2020-52,146.89947988228886
Austria,AT,2020,53,2020-53,126.07294255250264
Austria,AT,2021,1,2021-01,106.13738008174472
Austria,AT,2021,2,2021-02,98.6754656373828
Austria,AT,2021,3,2021-03,94.66607877175552
Austria,AT,2021,4,2021-04,85.6449583240941
Austria,AT,2021,5,2021-05,74.28502887148345
Austria,AT,2021,6,2021-06,61.36589341557328
Austria,AT,2021,7,2021-07,52.45614482529041
Austria,AT,2021,8,2021-08,49.22636096131287
Austria,AT,2021,9,2021-09,46.10794895471386
Austria,AT,2021,10,2021-10,44.99423038092851
Austria,AT,2021,11,2021-11,51.23105439412652
Austria,AT,2021,12,2021-12,51.45379810888359
Austria,AT,2021,13,2021-13,54.23809454334698
Austria,AT,2021,14,2021-14,58.136109551595744
Austria,AT,2021,15,2021-15,55.24044125975381
Austria,AT,2021,16,2021-16,49.56047653344848
Austria,AT,2021,17,2021-17,43.88051180714314
Austria,AT,2021,18,2021-18,39.091521939866105
Austria,AT,2021,19,2021-19,29.179426633176405
Austria,AT,2021,20,2021-20,19.82419061337939
Austria,AT,2021,21,2021-21,16.148919319887707
Austria,AT,2021,22,2021-22,13.364622885424309
Austria,AT,2021,23,2021-23,9.466607877175552
Austria,AT,2021,24,2021-24,7.796030016497514
Austria,AT,2021,25,2021-25,5.791336583683867
Austria,AT,2021,26,2021-26,4.788989867277044
Austria,AT,2021,27,2021-27,4.009386865627293
Austria,AT,2021,28,2021-28,2.8956682918419334
Austria,AT,2021,29,2021-29,3.341155721356077
Austria,AT,2021,30,2021-30,3.452527578734613
Austria,AT,2021,31,2021-31,3.786643150870221
Austria,AT,2021,32,2021-32,3.898015008248757
Austria,AT,2021,33,2021-33,3.2297838639775414
Austria,AT,2021,34,2021-34,5.234477296791187
Austria,AT,2021,35,2021-35,8.687004875525801
Austria,AT,2021,36,2021-36,10.58032645096091
Austria,AT,2021,37,2021-37,15.257944460859418
Austria,AT,2021,38,2021-38,17.708125323187208
Austria,AT,2021,39,2021-39,17.039894178915993
Austria,AT,2021,40,2021-40,17.039894178915993
Austria,AT,2021,41,2021-41,19.93556247075793
Austria,AT,2021,42,2021-42,24.279064908520827
Austria,AT,2021,43,2021-43,28.177079916769586
Austria,AT,2021,44,2021-44,38.86877822510903
Austria,AT,2021,45,2021-45,60.36354669916646
Austria,AT,2021,46,2021-46,81.19008402895267
Austria,AT,2021,47,2021-47,97.56174706359744
Austria,AT,2021,48,2021-48,107.028354940773
Austria,AT,2021,49,2021-49,98.6754656373828
Austria,AT,2021,50,2021-50,76.51246601905416
Austria,AT,2021,51,2021-51,50.45145139247676
Austria,AT,2021,52,2021-52,33.41155721356077
Austria,AT,2022,1,2022-01,24.390436765899363
Austria,AT,2022,2,2022-02,17.819497180565744
Austria,AT,2022,3,2022-03,16.59440674940185
Austria,AT,2022,4,2022-04,21.049281044543285
Austria,AT,2022,5,2022-05,27.842964344633977
Austria,AT,2022,6,2022-06,35.86173807588856
Austria,AT,2022,7,2022-07,42.09856208908657
Austria,AT,2022,8,2022-08,46.330692669470935
Austria,AT,2022,9,2022-09,49.0036172465558
Austria,AT,2022,10,2022-10,46.330692669470935
Austria,AT,2022,11,2022-11,48.33538610228458
Austria,AT,2022,12,2022-12,58.91571255324549
Austria,AT,2022,13,2022-13,64.03881799265814
Austria,AT,2022,14,2022-14,55.79730054664649
Austria,AT,2022,15,2022-15,42.09856208908657
Austria,AT,2022,16,2022-16,32.40921049715395
Austria,AT,2022,17,2022-17,24.5018086232779
Austria,AT,2022,18,2022-18,19.04458761172964
Austria,AT,2022,19,2022-19,13.58736660018138
Austria,AT,2022,20,2022-20,8.687004875525801
Austria,AT,2022,21,2022-21,7.684658159118977
Austria,AT,2022,22,2022-22,6.348195870576546
Austria,AT,2022,23,2022-23,5.345849154169724
Austria,AT,2022,24,2022-24,5.791336583683867
Austria,AT,2022,25,2022-25,7.350542586983369
Austria,AT,2022,26,2022-26,9.689351591932624
Austria,AT,2022,27,2022-27,13.0305073132887
Austria,AT,2022,28,2022-28,14.366969601831132
Austria,AT,2022,29,2022-29,17.48538160843014
Austria,AT,2022,30,2022-30,22.162999618328644
Austria,AT,2022,31,2022-31,19.04458761172964
Austria,AT,2022,32,2022-32,15.480688175616493
Austria,AT,2022,33,2022-33,14.812457031345277
Austria,AT,2022,34,2022-34,12.80776359853163
Austria,AT,2022,35,2022-35,10.134839021446767
Austria,AT,2022,36,2022-36,9.466607877175552
Austria,AT,2022,37,2022-37,8.575633018147265
Austria,AT,2022,38,2022-38,7.573286301740441
Austria,AT,2022,39,2022-39,9.466607877175552
Austria,AT,2022,40,2022-40,16.705778606780385
Austria,AT,2022,41,2022-41,21.16065290192182
Austria,AT,2022,42,2022-42,18.48772832483696
Austria,AT,2022,43,2022-43,17.262637893673066
Austria,AT,2022,44,2022-44,14.255597744452595
Austria,AT,2022,45,2022-45,11.69404502474627
Austria,AT,2022,46,2022-46,12.028160596881875
Austria,AT,2022,47,2022-47,10.914442023096518
Austria,AT,2022,48,2022-48,10.691698308339449
Austria,AT,2022,49,2022-49,10.58032645096091
Austria,AT,2022,50,2022-50,11.13718573785359
Austria,AT,2022,51,2022-51,14.589713316588202
Austria,AT,2022,52,2022-52,16.705778606780385
Austria,AT,2023,1,2023-01,15.703431890373562
Austria,AT,2023,2,2023-02,13.141879170667236
Austria,AT,2023,3,2023-03,11.025813880475054
Austria,AT,2023,4,2023-04,10.357582736203838
Austria,AT,2023,5,2023-05,10.58032645096091
Austria,AT,2023,6,2023-06,9.355236019797015
Austria,AT,2023,7,2023-07,8.018773731254585
Austria,AT,2023,8,2023-08,10.468954593582374
Austria,AT,2023,9,2023-09,13.698738457559916
Austria,AT,2023,10,2023-10,13.810110314938452
Austria,AT,2023,11,2023-11,12.919135455910164
Austria,AT,2023,12,2023-12,11.805416882124806
Austria,AT,2023,13,2023-13,10.58032645096091
Austria,AT,2023,14,2023-14,8.464261160768729
Austria,AT,2023,15,2023-15,6.905055157469226
Austria,AT,2023,16,2023-16,7.684658159118977
Austria,AT,2023,17,2023-17,6.905055157469226
Austria,AT,2023,18,2023-18,5.123105439412652
Austria,AT,2023,19,2023-19,3.6752712934916847
Austria,AT,2023,20,2023-20,2.7842964344633976
Austria,AT,2023,21,2023-21,2.6729245770848618
Austria,AT,2023,22,2023-22,2.116065290192182
Austria,AT,2023,23,2023-23,1.7819497180565744
Austria,AT,2023,24,2023-24,1.3364622885424309
Austria,AT,2023,25,2023-25,1.113718573785359
Belgium,BE,2020,6,2020-06,0.0
Belgium,BE,2020,10,2020-10,0.0
Belgium,BE,2020,11,2020-11,0.0
Belgium,BE,2020,12,2020-12,16.78484488608384
Belgium,BE,2020,13,2020-13,84.18245281328203
Belgium,BE,2020,14,2020-14,203.74219407877155
Belgium,BE,2020,15,2020-15,306.43101433055625
Belgium,BE,2020,16,2020-16,313.4892567954736
Belgium,BE,2020,17,2020-17,245.4891159749288
Belgium,BE,2020,18,2020-18,161.9952721826143
Belgium,BE,2020,19,2020-19,105.78756084613866
Belgium,BE,2020,20,2020-20,72.73432783969665
Belgium,BE,2020,21,2020-21,46.739337298171925
Belgium,BE,2020,22,2020-22,33.74184202740957
Belgium,BE,2020,23,2020-23,23.240554457654547
Belgium,BE,2020,24,2020-24,14.2886371850765
Belgium,BE,2020,25,2020-25,8.349384379231449
Belgium,BE,2020,26,2020-26,6.886090209675421
Belgium,BE,2020,27,2020-27,5.508872167740337
Belgium,BE,2020,28,2020-28,3.012664466732997
Belgium,BE,2020,29,2020-29,2.49620770100734
Belgium,BE,2020,30,2020-30,2.7544360838701687
Belgium,BE,2020,31,2020-31,3.012664466732997
Belgium,BE,2020,32,2020-32,4.6481108915309095
Belgium,BE,2020,33,2020-33,9.210145655440876
Belgium,BE,2020,34,2020-34,9.89875467640842
Belgium,BE,2020,35,2020-35,5.59494829536128
Belgium,BE,2020,36,2020-36,3.615197360079596
Belgium,BE,2020,37,2020-37,3.012664466732997
Belgium,BE,2020,38,2020-38,3.787349615321482
Belgium,BE,2020,39,2020-39,5.681024422982222
Belgium,BE,2020,40,2020-40,10.415211442134074
Belgium,BE,2020,41,2020-41,19.10890033184929
Belgium,BE,2020,42,2020-42,32.536776240716364
Belgium,BE,2020,43,2020-43,63.95456282236048
Belgium,BE,2020,44,2020-44,134.70913972677545
Belgium,BE,2020,45,2020-45,214.75993841425225
Belgium,BE,2020,46,2020-46,238.5169496376324
Belgium,BE,2020,47,2020-47,212.34980684086585
Belgium,BE,2020,48,2020-48,173.27124490095778
Belgium,BE,2020,49,2020-49,136.17243389633146
Belgium,BE,2020,50,2020-50,117.49391420258688
Belgium,BE,2020,51,2020-51,113.5344123320235
Belgium,BE,2020,52,2020-52,102.4305918689219
Belgium,BE,2020,53,2020-53,85.21536634473334
Belgium,BE,2021,1,2021-01,72.30394720159192
Belgium,BE,2021,2,2021-02,62.663420908046334
Belgium,BE,2021,3,2021-03,61.54443124897408
Belgium,BE,2021,4,2021-04,57.32670099554788
Belgium,BE,2021,5,2021-05,50.78491529635623
Belgium,BE,2021,6,2021-06,49.57984950966304
Belgium,BE,2021,7,2021-07,42.09122640664101
Belgium,BE,2021,8,2021-08,32.708928495958254
Belgium,BE,2021,9,2021-09,29.351959518741484
Belgium,BE,2021,10,2021-10,29.438035646362422
Belgium,BE,2021,11,2021-11,30.040568539709028
Belgium,BE,2021,12,2021-12,31.503862709265054
Belgium,BE,2021,13,2021-13,38.21780066369859
Belgium,BE,2021,14,2021-14,46.65326117055098
Belgium,BE,2021,15,2021-15,47.16971793627664
Belgium,BE,2021,16,2021-16,46.05072827720439
Belgium,BE,2021,17,2021-17,45.36211925623684
Belgium,BE,2021,18,2021-18,43.81274895905987
Belgium,BE,2021,19,2021-19,34.00007041027239
Belgium,BE,2021,20,2021-20,23.154478330033605
Belgium,BE,2021,21,2021-21,19.53928096995401
Belgium,BE,2021,22,2021-22,15.665855227011583
Belgium,BE,2021,23,2021-23,11.534201101206332
Belgium,BE,2021,24,2021-24,7.832927613505792
Belgium,BE,2021,25,2021-25,5.508872167740337
Belgium,BE,2021,26,2021-26,3.701273487700539
Belgium,BE,2021,27,2021-27,2.582283828628283
Belgium,BE,2021,28,2021-28,1.463294169556027
Belgium,BE,2021,29,2021-29,1.5493702971769698
Belgium,BE,2021,30,2021-30,2.7544360838701687
Belgium,BE,2021,31,2021-31,3.787349615321482
Belgium,BE,2021,32,2021-32,3.8734257429424246
Belgium,BE,2021,33,2021-33,5.422796040119395
Belgium,BE,2021,34,2021-34,6.283557316328822
Belgium,BE,2021,35,2021-35,6.197481188707879
Belgium,BE,2021,36,2021-36,7.574699230642964
Belgium,BE,2021,37,2021-37,7.488623103022021
Belgium,BE,2021,38,2021-38,8.005079868747677
Belgium,BE,2021,39,2021-39,9.468374038303704
Belgium,BE,2021,40,2021-40,10.156983059271246
Belgium,BE,2021,41,2021-41,13.169647526004244
Belgium,BE,2021,42,2021-42,17.129149396567612
Belgium,BE,2021,43,2021-43,22.12156479858229
Belgium,BE,2021,44,2021-44,25.99499054152472
Belgium,BE,2021,45,2021-45,30.040568539709028
Belgium,BE,2021,46,2021-46,39.250714195149904
Belgium,BE,2021,47,2021-47,47.94440308486512
Belgium,BE,2021,48,2021-48,55.69125457074997
Belgium,BE,2021,49,2021-49,56.810244229822224
Belgium,BE,2021,50,2021-50,48.202631467727954
Belgium,BE,2021,51,2021-51,40.28362772660122
Belgium,BE,2021,52,2021-52,32.106395602611656
Belgium,BE,2022,1,2022-01,24.53169637196869
Belgium,BE,2022,2,2022-02,23.068402202412663
Belgium,BE,2022,3,2022-03,26.7696756901132
Belgium,BE,2022,4,2022-04,34.68867943123993
Belgium,BE,2022,5,2022-05,45.62034763909967
Belgium,BE,2022,6,2022-06,53.19504686974263
Belgium,BE,2022,7,2022-07,50.52668691349341
Belgium,BE,2022,8,2022-08,37.01273487700539
Belgium,BE,2022,9,2022-09,24.101315733863977
Belgium,BE,2022,10,2022-10,22.03548867096135
Belgium,BE,2022,11,2022-11,23.154478330033605
Belgium,BE,2022,12,2022-12,24.962077010073404
Belgium,BE,2022,13,2022-13,27.63043696632263
Belgium,BE,2022,14,2022-14,28.31904598729017
Belgium,BE,2022,15,2022-15,28.66335049777394
Belgium,BE,2022,16,2022-16,24.962077010073404
Belgium,BE,2022,17,2022-17,19.88358548043778
Belgium,BE,2022,18,2022-18,16.44054037560007
Belgium,BE,2022,19,2022-19,13.0835713983833
Belgium,BE,2022,20,2022-20,10.329135314513133
Belgium,BE,2022,21,2022-21,7.919003741126735
Belgium,BE,2022,22,2022-22,7.488623103022021
Belgium,BE,2022,23,2022-23,7.316470847780136
Belgium,BE,2022,24,2022-24,6.455709571570708
Belgium,BE,2022,25,2022-25,6.111405061086937
Belgium,BE,2022,26,2022-26,8.09115599636862
Belgium,BE,2022,27,2022-27,10.24305918689219
Belgium,BE,2022,28,2022-28,11.275972718343503
Belgium,BE,2022,29,2022-29,13.772180419350844
Belgium,BE,2022,30,2022-30,14.546865567939328
Belgium,BE,2022,31,2022-31,12.13673399455293
Belgium,BE,2022,32,2022-32,11.878505611690102
Belgium,BE,2022,33,2022-33,11.79242948406916
Belgium,BE,2022,34,2022-34,8.521536634473334
Belgium,BE,2022,35,2022-35,6.886090209675421
Belgium,BE,2022,36,2022-36,6.972166337296365
Belgium,BE,2022,37,2022-37,6.283557316328822
Belgium,BE,2022,38,2022-38,4.6481108915309095
Belgium,BE,2022,39,2022-39,4.217730253426196
Belgium,BE,2022,40,2022-40,7.316470847780136
Belgium,BE,2022,41,2022-41,10.58736369737596
Belgium,BE,2022,42,2022-42,11.017744335480677
Belgium,BE,2022,43,2022-43,9.554450165924647
Belgium,BE,2022,44,2022-44,7.14431859253825
Belgium,BE,2022,45,2022-45,5.853176678224108
Belgium,BE,2022,46,2022-46,5.336719912498452
Belgium,BE,2022,47,2022-47,4.906339274393738
Belgium,BE,2022,48,2022-48,4.734187019151852
Belgium,BE,2022,49,2022-49,6.369633443949765
Belgium,BE,2022,50,2022-50,10.329135314513133
Belgium,BE,2022,51,2022-51,13.6861042917299
Belgium,BE,2022,52,2022-52,14.460789440318385
Belgium,BE,2023,1,2023-01,13.169647526004244
Belgium,BE,2023,2,2023-02,11.18989659072256
Belgium,BE,2023,3,2023-03,7.316470847780136
Belgium,BE,2023,4,2023-04,4.6481108915309095
Belgium,BE,2023,5,2023-05,5.250643784877509
Belgium,BE,2023,6,2023-06,6.283557316328822
Belgium,BE,2023,7,2023-07,8.005079868747677
Belgium,BE,2023,8,2023-08,9.554450165924647
Belgium,BE,2023,9,2023-09,8.69368888971522
Belgium,BE,2023,10,2023-10,7.230394720159192
Belgium,BE,2023,11,2023-11,8.349384379231449
Belgium,BE,2023,12,2023-12,9.554450165924647
Belgium,BE,2023,13,2023-13,7.316470847780136
Belgium,BE,2023,14,2023-14,5.767100550603166
Belgium,BE,2023,15,2023-15,4.562034763909967
Belgium,BE,2023,16,2023-16,3.701273487700539
Belgium,BE,2023,17,2023-17,3.615197360079596
Belgium,BE,2023,18,2023-18,2.7544360838701687
Belgium,BE,2023,19,2023-19,2.3240554457654548
Belgium,BE,2023,20,2023-20,1.721522552418855
Belgium,BE,2023,21,2023-21,1.2050657866931989
Belgium,BE,2023,22,2023-22,0.8607612762094277
Belgium,BE,2023,23,2023-23,0.6886090209675422
Belgium,BE,2023,24,2023-24,0.8607612762094277
Belgium,BE,2023,25,2023-25,0.7746851485884849
Belgium,BE,2023,26,2023-26,0.2582283828628283
Bulgaria,BG,2020,11,2020-11,0.2924431092141951
Bulgaria,BG,2020,12,2020-12,0.4386646638212927
Bulgaria,BG,2020,13,2020-13,0.8773293276425854
Bulgaria,BG,2020,14,2020-14,2.4857664283206584
Bulgaria,BG,2020,15,2020-15,3.070652646749049
Bulgaria,BG,2020,16,2020-16,3.216874201356146
Bulgaria,BG,2020,17,2020-17,3.9479819743916345
Bulgaria,BG,2020,18,2020-18,4.5328681928200245
Bulgaria,BG,2020,19,2020-19,5.117754411248415
Bulgaria,BG,2020,20,2020-20,5.117754411248415
Bulgaria,BG,2020,21,2020-21,5.702640629676805
Bulgaria,BG,2020,22,2020-22,4.679089747427122
Bulgaria,BG,2020,23,2020-23,4.386646638212927
Bulgaria,BG,2020,24,2020-24,4.679089747427122
Bulgaria,BG,2020,25,2020-25,5.702640629676805
Bulgaria,BG,2020,26,2020-26,6.433748402712292
Bulgaria,BG,2020,27,2020-27,6.141305293498098
Bulgaria,BG,2020,28,2020-28,7.457299284961976
Bulgaria,BG,2020,29,2020-29,8.480850167211658
Bulgaria,BG,2020,30,2020-30,10.381730377103928
Bulgaria,BG,2020,31,2020-31,12.575053696210391
Bulgaria,BG,2020,32,2020-32,15.64570634295944
Bulgaria,BG,2020,33,2020-33,16.08437100678073
Bulgaria,BG,2020,34,2020-34,14.622155460709756
Bulgaria,BG,2020,35,2020-35,16.08437100678073
Bulgaria,BG,2020,36,2020-36,18.42391588049429
Bulgaria,BG,2020,37,2020-37,16.37681411599493
Bulgaria,BG,2020,38,2020-38,12.282610586996196
Bulgaria,BG,2020,39,2020-39,10.527951931711025
Bulgaria,BG,2020,40,2020-40,12.575053696210391
Bulgaria,BG,2020,41,2020-41,14.914598569923951
Bulgaria,BG,2020,42,2020-42,18.57013743510139
Bulgaria,BG,2020,43,2020-43,28.22076003916983
Bulgaria,BG,2020,44,2020-44,45.47490348280734
Bulgaria,BG,2020,45,2020-45,80.12941192468946
Bulgaria,BG,2020,46,2020-46,118.73190234096322
Bulgaria,BG,2020,47,2020-47,173.7112068732319
Bulgaria,BG,2020,48,2020-48,242.43533753856772
Bulgaria,BG,2020,49,2020-49,279.1369477449492
Bulgaria,BG,2020,50,2020-50,274.4578579975221
Bulgaria,BG,2020,51,2020-51,266.41567249413174
Bulgaria,BG,2020,52,2020-52,218.89366724682503
Bulgaria,BG,2020,53,2020-53,159.82015918555763
Bulgaria,BG,2021,1,2021-01,142.41979418731302
Bulgaria,BG,2021,2,2021-02,121.36389032389098
Bulgaria,BG,2021,3,2021-03,104.40218998946766
Bulgaria,BG,2021,4,2021-04,81.00674125233205
Bulgaria,BG,2021,5,2021-05,73.11077730354879
Bulgaria,BG,2021,6,2021-06,84.80850167211659
Bulgaria,BG,2021,7,2021-07,77.20498083254752
Bulgaria,BG,2021,8,2021-08,81.73784902536754
Bulgaria,BG,2021,9,2021-09,110.25105217375156
Bulgaria,BG,2021,10,2021-10,156.0183987657731
Bulgaria,BG,2021,11,2021-11,200.76219447554496
Bulgaria,BG,2021,12,2021-12,207.04972132365012
Bulgaria,BG,2021,13,2021-13,225.32741564953736
Bulgaria,BG,2021,14,2021-14,248.72286438667297
Bulgaria,BG,2021,15,2021-15,238.4873555641761
Bulgaria,BG,2021,16,2021-16,220.50210434750312
Bulgaria,BG,2021,17,2021-17,190.96535031686943
Bulgaria,BG,2021,18,2021-18,152.50908145520276
Bulgaria,BG,2021,19,2021-19,117.85457301332065
Bulgaria,BG,2021,20,2021-20,85.53960944515208
Bulgaria,BG,2021,21,2021-21,59.51217272508871
Bulgaria,BG,2021,22,2021-22,47.66822680191381
Bulgaria,BG,2021,23,2021-23,35.23939466031052
Bulgaria,BG,2021,24,2021-24,25.73499361084917
Bulgaria,BG,2021,25,2021-25,18.862580544315588
Bulgaria,BG,2021,26,2021-26,13.891047687674268
Bulgaria,BG,2021,27,2021-27,16.523035670602024
Bulgaria,BG,2021,28,2021-28,12.428832141603293
Bulgaria,BG,2021,29,2021-29,7.749742394176171
Bulgaria,BG,2021,30,2021-30,6.433748402712292
Bulgaria,BG,2021,31,2021-31,8.627071721818757
Bulgaria,BG,2021,32,2021-32,18.42391588049429
Bulgaria,BG,2021,33,2021-33,31.437634240525977
Bulgaria,BG,2021,34,2021-34,53.517088986197706
Bulgaria,BG,2021,35,2021-35,90.0724776379721
Bulgaria,BG,2021,36,2021-36,111.71326771982254
Bulgaria,BG,2021,37,2021-37,131.891842255602
Bulgaria,BG,2021,38,2021-38,143.29712351495562
Bulgaria,BG,2021,39,2021-39,147.68377015316855
Bulgaria,BG,2021,40,2021-40,170.64055422648286
Bulgaria,BG,2021,41,2021-41,180.72984149437255
Bulgaria,BG,2021,42,2021-42,207.19594287825728
Bulgaria,BG,2021,43,2021-43,246.6757626221736
Bulgaria,BG,2021,44,2021-44,288.3489056851964
Bulgaria,BG,2021,45,2021-45,332.36159362193274
Bulgaria,BG,2021,46,2021-46,318.0318812704372
Bulgaria,BG,2021,47,2021-47,270.8023191323447
Bulgaria,BG,2021,48,2021-48,237.61002623653357
Bulgaria,BG,2021,49,2021-49,210.99770329804176
Bulgaria,BG,2021,50,2021-50,181.6071708220152
Bulgaria,BG,2021,51,2021-51,152.36285990059565
Bulgaria,BG,2021,52,2021-52,136.86337511224332
Bulgaria,BG,2022,1,2022-01,144.4668959518124
Bulgaria,BG,2022,2,2022-02,154.8486263289163
Bulgaria,BG,2022,3,2022-03,163.76814115994927
Bulgaria,BG,2022,4,2022-04,157.77305742105827
Bulgaria,BG,2022,5,2022-05,159.67393763095055
Bulgaria,BG,2022,6,2022-06,181.0222846035868
Bulgaria,BG,2022,7,2022-07,185.7013743510139
Bulgaria,BG,2022,8,2022-08,160.69748851320023
Bulgaria,BG,2022,9,2022-09,118.87812389557033
Bulgaria,BG,2022,10,2022-10,91.53469318404308
Bulgaria,BG,2022,11,2022-11,67.40813667387198
Bulgaria,BG,2022,12,2022-12,50.44643633944866
Bulgaria,BG,2022,13,2022-13,42.84291549987959
Bulgaria,BG,2022,14,2022-14,38.45626886166666
Bulgaria,BG,2022,15,2022-15,31.73007734974017
Bulgaria,BG,2022,16,2022-16,22.95678407331432
Bulgaria,BG,2022,17,2022-17,19.15502365352978
Bulgaria,BG,2022,18,2022-18,17.107921889030415
Bulgaria,BG,2022,19,2022-19,19.30124520813688
Bulgaria,BG,2022,20,2022-20,18.131472771280094
Bulgaria,BG,2022,21,2022-21,12.867496805424585
Bulgaria,BG,2022,22,2022-22,10.67417348631812
Bulgaria,BG,2022,23,2022-23,9.211957940247146
Bulgaria,BG,2022,24,2022-24,8.919514831032952
Bulgaria,BG,2022,25,2022-25,7.311077730354878
Bulgaria,BG,2022,26,2022-26,4.82531130203422
Bulgaria,BG,2022,27,2022-27,2.924431092141951
Bulgaria,BG,2022,28,2022-28,4.971532856641317
Bulgaria,BG,2022,29,2022-29,9.211957940247146
Bulgaria,BG,2022,30,2022-30,12.575053696210391
Bulgaria,BG,2022,31,2022-31,13.452383023852976
Bulgaria,BG,2022,32,2022-32,14.47593390610266
Bulgaria,BG,2022,33,2022-33,16.08437100678073
Bulgaria,BG,2022,36,2022-36,8.919514831032952
Bulgaria,BG,2022,37,2022-37,9.50440104946134
Bulgaria,BG,2022,38,2022-38,7.457299284961976
Bulgaria,BG,2022,39,2022-39,6.141305293498098
Bulgaria,BG,2022,40,2022-40,7.164856175747781
Bulgaria,BG,2022,41,2022-41,9.65062260406844
Bulgaria,BG,2022,42,2022-42,10.966616595532315
Bulgaria,BG,2022,43,2022-43,11.112838150139416
Bulgaria,BG,2022,44,2022-44,13.891047687674268
Bulgaria,BG,2022,45,2022-45,13.598604578460074
Bulgaria,BG,2022,46,2022-46,11.843945923174903
Bulgaria,BG,2022,47,2022-47,10.82039504092522
Bulgaria,BG,2022,48,2022-48,7.603520839569073
Bulgaria,BG,2022,49,2022-49,4.971532856641317
Bulgaria,BG,2022,50,2022-50,4.679089747427122
Bulgaria,BG,2022,51,2022-51,4.240425083605829
Bulgaria,BG,2022,52,2022-52,3.9479819743916345
Bulgaria,BG,2023,1,2023-01,4.679089747427122
Bulgaria,BG,2023,2,2023-02,4.386646638212927
Bulgaria,BG,2023,3,2023-03,5.556419075069708
Bulgaria,BG,2023,4,2023-04,5.263975965855512
Bulgaria,BG,2023,5,2023-05,3.5093173105703417
Bulgaria,BG,2023,6,2023-06,2.924431092141951
Bulgaria,BG,2023,7,2023-07,2.924431092141951
Bulgaria,BG,2023,8,2023-08,2.4857664283206584
Bulgaria,BG,2023,9,2023-09,2.1933233191064634
Bulgaria,BG,2023,10,2023-10,2.924431092141951
Bulgaria,BG,2023,11,2023-11,2.4857664283206584
Bulgaria,BG,2023,12,2023-12,2.4857664283206584
Bulgaria,BG,2023,13,2023-13,3.5093173105703417
Bulgaria,BG,2023,14,2023-14,4.094203528998732
Bulgaria,BG,2023,15,2023-15,4.094203528998732
Bulgaria,BG,2023,16,2023-16,4.386646638212927
Bulgaria,BG,2023,17,2023-17,5.702640629676805
Bulgaria,BG,2023,18,2023-18,5.117754411248415
Bulgaria,BG,2023,19,2023-19,3.8017604197845367
Bulgaria,BG,2023,20,2023-20,3.9479819743916345
Bulgaria,BG,2023,21,2023-21,3.655538865177439
Bulgaria,BG,2023,22,2023-22,3.363095755963244
Bulgaria,BG,2023,23,2023-23,3.655538865177439
Bulgaria,BG,2023,24,2023-24,2.4857664283206584
Bulgaria,BG,2023,25,2023-25,2.4857664283206584
Bulgaria,BG,2023,26,2023-26,2.4857664283206584
Bulgaria,BG,2023,27,2023-27,3.216874201356146
Bulgaria,BG,2023,28,2023-28,3.216874201356146
Bulgaria,BG,2023,29,2023-29,1.1697724368567806
Bulgaria,BG,2023,30,2023-30,0.5848862184283903
Bulgaria,BG,2023,31,2023-31,0.1462215546070975
Bulgaria,BG,2023,32,2023-32,0.1462215546070975
Bulgaria,BG,2023,33,2023-33,0.4386646638212927
Bulgaria,BG,2023,34,2023-34,0.7311077730354878
Bulgaria,BG,2023,35,2023-35,0.8773293276425854
Bulgaria,BG,2023,36,2023-36,1.023550882249683
