country,country_code,year,week,year_week,rate_14_day
Austria,AT,2020,10,2020-10,1.414422588707406
Austria,AT,2020,11,2020-11,11.0146766947372
Austria,AT,2020,12,2020-12,43.65776809238607
Austria,AT,2020,13,2020-13,90.70124064907964
Austria,AT,2020,14,2020-14,91.45856927925368
Austria,AT,2020,15,2020-15,55.15134377385098
Austria,AT,2020,16,2020-16,28.110256802342462
Austria,AT,2020,17,2020-17,12.651842998201678
Austria,AT,2020,18,2020-18,8.453123975030875
Austria,AT,2020,19,2020-19,6.337058684838693
Austria,AT,2020,20,2020-20,6.504116470906497
Austria,AT,2020,21,2020-21,6.548665213857912
Austria,AT,2020,22,2020-22,5.111968253674798
Austria,AT,2020,23,2020-23,4.711029567112068
Austria,AT,2020,24,2020-24,4.454874295141436
Austria,AT,2020,25,2020-25,4.677618009898508
Austria,AT,2020,26,2020-26,6.481842099430789
Austria,AT,2020,27,2020-27,10.847618908669396
Austria,AT,2020,28,2020-28,13.77669875772489
Austria,AT,2020,29,2020-29,15.380453503975808
Austria,AT,2020,30,2020-30,18.443179581885545
Austria,AT,2020,31,2020-31,18.53227706778837
Austria,AT,2020,32,2020-32,16.850562021372482
Austria,AT,2020,33,2020-33,24.301339279996533
Austria,AT,2020,34,2020-34,37.521178750828746
Austria,AT,2020,35,2020-35,42.889302276474176
Austria,AT,2020,36,2020-36,46.8430032134122
Austria,AT,2020,37,2020-37,69.69650834748776
Austria,AT,2020,38,2020-38,102.57348064563156
Austria,AT,2020,39,2020-39,109.99084634704204
Austria,AT,2020,40,2020-40,114.3009372275914
Austria,AT,2020,41,2020-41,145.77462412276563
Austria,AT,2020,42,2020-42,193.61997405258467
Austria,AT,2020,43,2020-43,313.6231503779572
Austria,AT,2020,44,2020-44,555.4671386754478
Austria,AT,2020,45,2020-45,850.7139325859465
Austria,AT,2020,46,2020-46,1031.4036339968832
Austria,AT,2020,47,2020-47,986.0418764866056
Austria,AT,2020,48,2020-48,800.1065605931398
Austria,AT,2020,49,2020-49,603.7691132205189
Austria,AT,2020,50,2020-50,465.1222879699795
Austria,AT,2020,51,2020-51,373.4743865331823
Austria,AT,2020,52,2020-52,314.69232020879105
Austria,AT,2020,53,2020-53,315.52760913913005
Austria,AT,2021,1,2021-01,329.1261129250493
Austria,AT,2021,2,2021-02,284.9337599172463
Austria,AT,2021,3,2021-03,235.03916781166217
Austria,AT,2021,4,2021-04,219.05730627784223
Austria,AT,2021,5,2021-05,207.4634959247367
Austria,AT,2021,6,2021-06,206.85095070915477
Austria,AT,2021,7,2021-07,234.82756128264296
Austria,AT,2021,8,2021-08,287.3950779653119
Austria,AT,2021,9,2021-09,339.58393033289383
Austria,AT,2021,10,2021-10,384.5781607138224
Austria,AT,2021,11,2021-11,437.6023020117433
Austria,AT,2021,12,2021-12,483.0197454507102
Austria,AT,2021,13,2021-13,479.7342756580434
Austria,AT,2021,14,2021-14,427.3115423899666
Austria,AT,2021,15,2021-15,383.0969150106878
Austria,AT,2021,16,2021-16,354.7750516793261
Austria,AT,2021,17,2021-17,307.1078967213127
Austria,AT,2021,18,2021-18,239.9506667220556
Austria,AT,2021,19,2021-19,164.29576400481616
Austria,AT,2021,20,2021-20,110.1244925758963
Austria,AT,2021,21,2021-21,81.37941618649619
Austria,AT,2021,22,2021-22,62.123222045747326
Austria,AT,2021,23,2021-23,45.7626961968404
Austria,AT,2021,24,2021-24,29.93675526335045
Austria,AT,2021,25,2021-25,18.743883596807592
Austria,AT,2021,26,2021-26,14.623124873801764
Austria,AT,2021,27,2021-27,19.155959469108176
Austria,AT,2021,28,2021-28,36.58565514884904
Austria,AT,2021,29,2021-29,52.63433979709607
Austria,AT,2021,30,2021-30,64.48430542217228
Austria,AT,2021,31,2021-31,77.1027368631604
Austria,AT,2021,32,2021-32,106.5271815825696
Austria,AT,2021,33,2021-33,155.5753475720768
Austria,AT,2021,34,2021-34,194.9341619696514
Austria,AT,2021,35,2021-35,230.65111663094785
Austria,AT,2021,36,2021-36,282.4056187547535
Austria,AT,2021,37,2021-37,310.1149368705332
Austria,AT,2021,38,2021-38,284.1541569155965
Austria,AT,2021,39,2021-39,271.2238842739485
Austria,AT,2021,40,2021-40,282.5615393550834
Austria,AT,2021,41,2021-41,313.05515390532656
Austria,AT,2021,42,2021-42,436.2212909802494
Austria,AT,2021,43,2021-43,650.2668636760576
Austria,AT,2021,44,2021-44,1013.1386493868032
Austria,AT,2021,45,2021-45,1503.887601739584
Austria,AT,2021,46,2021-46,1956.870357255303
Austria,AT,2021,47,2021-47,2000.5058509762132
Austria,AT,2021,48,2021-48,1485.165992514252
Austria,AT,2021,49,2021-49,890.5182344130352
Austria,AT,2021,50,2021-50,534.4735435595938
Austria,AT,2021,51,2021-51,372.5277257454648
Austria,AT,2021,52,2021-52,419.1368480583821
Austria,AT,2022,1,2022-01,949.1443801370964
Austria,AT,2022,2,2022-02,1923.926561842732
Austria,AT,2022,3,2022-03,3191.1823782101405
Austria,AT,2022,4,2022-04,4491.114697532412
Austria,AT,2022,5,2022-05,5113.315853149078
Austria,AT,2022,6,2022-06,4992.054174835328
Austria,AT,2022,7,2022-07,4587.37339386468
Austria,AT,2022,8,2022-08,4241.708560118918
Austria,AT,2022,9,2022-09,4481.135779111295
Austria,AT,2022,10,2022-10,5749.1489241088775
Austria,AT,2022,11,2022-11,6850.427261425054
Austria,AT,2022,12,2022-12,6280.659976262203
Austria,AT,2022,13,2022-13,4451.811569063527
Austria,AT,2022,14,2022-14,2764.2717745067366
Austria,AT,2022,15,2022-15,1779.8002412091687
Austria,AT,2022,16,2022-16,1250.5054890176768
Austria,AT,2022,17,2022-17,995.0629969342668
Austria,AT,2022,18,2022-18,861.1383384365774
Austria,AT,2022,19,2022-19,743.195541472708
Austria,AT,2022,20,2022-20,557.3270486936693
Austria,AT,2022,21,2022-21,396.21651980987934
Austria,AT,2022,22,2022-22,387.5629264915671
Austria,AT,2022,23,2022-23,500.2712461586454
Austria,AT,2022,24,2022-24,737.4710280034512
Austria,AT,2022,25,2022-25,1125.1453263523968
Austria,AT,2022,26,2022-26,1464.5733360849606
Austria,AT,2022,27,2022-27,1615.381968161236
Austria,AT,2022,28,2022-28,1750.4760311614002
Austria,AT,2022,29,2022-29,1814.8712390976696
Austria,AT,2022,30,2022-30,1494.6771491343789
Austria,AT,2022,31,2022-31,1086.5772521422098
Austria,AT,2022,32,2022-32,907.7363235637569
Austria,AT,2022,33,2022-33,849.3106471829769
Austria,AT,2022,34,2022-34,794.76071143897
Austria,AT,2022,35,2022-35,705.3291099640057
Austria,AT,2022,36,2022-36,652.4943008236284
Austria,AT,2022,37,2022-37,725.9106292075592
Austria,AT,2022,38,2022-38,985.3847825280722
Austria,AT,2022,39,2022-39,1511.2270071408293
Austria,AT,2022,40,2022-40,2018.949030558099
Austria,AT,2022,41,2022-41,2051.937374713621
Austria,AT,2022,42,2022-42,1615.1146757035276
Austria,AT,2022,43,2022-43,1065.9289097842293
Austria,AT,2022,44,2022-44,740.3889706667688
Austria,AT,2022,45,2022-45,603.379311719694
Austria,AT,2022,46,2022-46,577.0955533783595
Austria,AT,2022,47,2022-47,637.8489015783508
Austria,AT,2022,48,2022-48,707.3003918396058
Austria,AT,2022,49,2022-49,740.9346927679237
Austria,AT,2022,50,2022-50,757.1949839451898
Austria,AT,2022,51,2022-51,753.7424563664553
Austria,AT,2022,52,2022-52,643.1836135467827
Austria,AT,2023,1,2023-01,485.5812981704165
Austria,AT,2023,2,2023-02,375.8577442810829
Austria,AT,2023,3,2023-03,320.7398120644456
Austria,AT,2023,4,2023-04,376.1695854817429
Austria,AT,2023,5,2023-05,519.5831262280835
Austria,AT,2023,6,2023-06,618.9379601954754
Austria,AT,2023,7,2023-07,701.5647411846112
Austria,AT,2023,8,2023-08,814.1060030656217
Austria,AT,2023,9,2023-09,856.2045651547083
Austria,AT,2023,10,2023-10,792.7560180061564
Austria,AT,2023,11,2023-11,671.9398271219206
Austria,AT,2023,12,2023-12,538.2379123389883
Austria,AT,2023,13,2023-13,382.19480296592167
Austria,AT,2023,14,2023-14,245.5081224052445
Austria,AT,2023,15,2023-15,179.7430406232191
Austria,AT,2023,16,2023-16,153.11402952401116
Austria,AT,2023,17,2023-17,131.0067158343718
Austria,AT,2023,18,2023-18,98.051783236063
Austria,AT,2023,19,2023-19,71.87939675210707
Austria,AT,2023,20,2023-20,56.17596486173351
Austria,AT,2023,21,2023-21,48.29083735933317
Austria,AT,2023,22,2023-22,39.30312846888532
Austria,AT,2023,23,2023-23,27.83182715889612
Austria,AT,2023,24,2023-24,22.90919106276484
Austria,AT,2023,25,2023-25,19.991248399447198
Belgium,BE,2020,6,2020-06,0.0172152255241885
Belgium,BE,2020,7,2020-07,0.0
Belgium,BE,2020,8,2020-08,0.0
Belgium,BE,2020,9,2020-09,0.0
Belgium,BE,2020,10,2020-10,0.0
Belgium,BE,2020,11,2020-11,31.65879973898275
Belgium,BE,2020,12,2020-12,63.27456141415503
Belgium,BE,2020,13,2020-13,101.59565343099877
Belgium,BE,2020,14,2020-14,153.4220898715684
Belgium,BE,2020,15,2020-15,179.63227073214546
Belgium,BE,2020,16,2020-16,164.73249304096026
Belgium,BE,2020,17,2020-17,117.63163600678038
Belgium,BE,2020,18,2020-18,75.72977708090545
Belgium,BE,2020,19,2020-19,52.90238803583143
Belgium,BE,2020,20,2020-20,44.08819256744689
Belgium,BE,2020,21,2020-21,30.823861301059605
Belgium,BE,2020,22,2020-22,22.84460427059821
Belgium,BE,2020,23,2020-23,17.137757009329704
Belgium,BE,2020,24,2020-24,13.066356172859113
Belgium,BE,2020,25,2020-25,11.525593488444237
Belgium,BE,2020,26,2020-26,10.974706271670204
Belgium,BE,2020,27,2020-27,10.70787027604528
Belgium,BE,2020,28,2020-28,11.542808713968425
Belgium,BE,2020,29,2020-29,17.981303060014945
Belgium,BE,2020,30,2020-30,33.34589184035323
Belgium,BE,2020,31,2020-31,53.78036453756504
Belgium,BE,2020,32,2020-32,69.71305576020156
Belgium,BE,2020,33,2020-33,69.6441948581048
Belgium,BE,2020,34,2020-34,62.00924233812717
Belgium,BE,2020,35,2020-35,56.58644629800778
Belgium,BE,2020,36,2020-36,58.32518407595082
Belgium,BE,2020,37,2020-37,84.46650403443114
Belgium,BE,2020,38,2020-38,140.01142918822552
Belgium,BE,2020,39,2020-39,184.04797607909984
Belgium,BE,2020,40,2020-40,259.68306941962226
Belgium,BE,2020,41,2020-41,497.0638141726582
Belgium,BE,2020,42,2020-42,956.1680560644808
Belgium,BE,2020,43,2020-43,1528.841140739375
Belgium,BE,2020,44,2020-44,1764.2765650081776
Belgium,BE,2020,45,2020-45,1322.04324413006
Belgium,BE,2020,46,2020-46,757.2375175197199
Belgium,BE,2020,47,2020-47,484.4278386379038
Belgium,BE,2020,48,2020-48,332.02144707226256
Belgium,BE,2020,49,2020-49,271.57018264407446
Belgium,BE,2020,50,2020-50,276.55399043332704
Belgium,BE,2020,51,2020-51,297.42745138140566
Belgium,BE,2020,52,2020-52,260.9914265594606
Belgium,BE,2020,53,2020-53,185.7781062442808
Belgium,BE,2021,1,2021-01,195.11736609115303
Belgium,BE,2021,2,2021-02,230.5549078326952
Belgium,BE,2021,3,2021-03,238.72353234392267
Belgium,BE,2021,4,2021-04,266.9737174291161
Belgium,BE,2021,5,2021-05,269.13422823240177
Belgium,BE,2021,6,2021-06,236.01213432386297
Belgium,BE,2021,7,2021-07,240.0491047092852
Belgium,BE,2021,8,2021-08,275.5210769018757
Belgium,BE,2021,9,2021-09,284.7140073317924
Belgium,BE,2021,10,2021-10,324.3692793267607
Belgium,BE,2021,11,2021-11,435.4074839577769
Belgium,BE,2021,12,2021-12,545.0942933851443
Belgium,BE,2021,13,2021-13,549.7768347277236
Belgium,BE,2021,14,2021-14,465.3791915953892
Belgium,BE,2021,15,2021-15,418.02010617834645
Belgium,BE,2021,16,2021-16,419.99985711362814
Belgium,BE,2021,17,2021-17,389.1157425232339
Belgium,BE,2021,18,2021-18,359.4366937195328
Belgium,BE,2021,19,2021-19,306.6375970368465
Belgium,BE,2021,20,2021-20,272.4137286947597
Belgium,BE,2021,21,2021-21,251.1529251723868
Belgium,BE,2021,22,2021-22,182.8601255179308
Belgium,BE,2021,23,2021-23,123.31266042976262
Belgium,BE,2021,24,2021-24,71.15913470423338
Belgium,BE,2021,25,2021-25,46.670476396075166
Belgium,BE,2021,26,2021-26,55.82897637494348
Belgium,BE,2021,27,2021-27,99.701978623338
Belgium,BE,2021,28,2021-28,146.7942280447558
Belgium,BE,2021,29,2021-29,171.54111473577686
Belgium,BE,2021,30,2021-30,186.53557616734508
Belgium,BE,2021,31,2021-31,202.49409022826788
Belgium,BE,2021,32,2021-32,220.30324103304093
Belgium,BE,2021,33,2021-33,233.98073771200876
Belgium,BE,2021,34,2021-34,240.55695386224875
Belgium,BE,2021,35,2021-35,239.95442096890216
Belgium,BE,2021,36,2021-36,236.8901108255966
Belgium,BE,2021,37,2021-37,243.0359463377319
Belgium,BE,2021,38,2021-38,242.06328609561527
Belgium,BE,2021,39,2021-39,232.087062904348
Belgium,BE,2021,40,2021-40,243.0617691760182
Belgium,BE,2021,41,2021-41,325.307509117829
Belgium,BE,2021,42,2021-42,541.1692219656293
Belgium,BE,2021,43,2021-43,816.1996649400656
Belgium,BE,2021,44,2021-44,969.6647928754444
Belgium,BE,2021,45,2021-45,1132.064622857877
Belgium,BE,2021,46,2021-46,1607.2048473254813
Belgium,BE,2021,47,2021-47,2055.5237504264
Belgium,BE,2021,48,2021-48,2092.4245863374977
Belgium,BE,2021,49,2021-49,1774.795067803457
Belgium,BE,2021,50,2021-50,1256.599564299857
Belgium,BE,2021,51,2021-51,880.240303890047
Belgium,BE,2021,52,2021-52,1058.7880154141687
Belgium,BE,2022,1,2022-01,2011.4441654717148
Belgium,BE,2022,2,2022-02,3052.595182336352
Belgium,BE,2022,3,2022-03,4738.5941168860445
Belgium,BE,2022,4,2022-04,5771.834737622317
Belgium,BE,2022,5,2022-05,4344.744187343659
Belgium,BE,2022,6,2022-06,2475.928165339846
Belgium,BE,2022,7,2022-07,1419.5761043373502
Belgium,BE,2022,8,2022-08,929.7685077231376
Belgium,BE,2022,9,2022-09,769.9251387310468
Belgium,BE,2022,10,2022-10,876.8230816234956
Belgium,BE,2022,11,2022-11,1112.1724297646774
Belgium,BE,2022,12,2022-12,1295.9621774609143
Belgium,BE,2022,13,2022-13,1292.8978673176089
Belgium,BE,2022,14,2022-14,1157.1730292849063
Belgium,BE,2022,15,2022-15,993.4390193243488
Belgium,BE,2022,16,2022-16,798.7003881947279
Belgium,BE,2022,17,2022-17,627.331425714193
Belgium,BE,2022,18,2022-18,545.9464470485916
Belgium,BE,2022,19,2022-19,478.15288893433706
Belgium,BE,2022,20,2022-20,352.13743809727686
Belgium,BE,2022,21,2022-21,217.39386791945307
Belgium,BE,2022,22,2022-22,176.61960626541247
Belgium,BE,2022,23,2022-23,214.2434816485265
Belgium,BE,2022,24,2022-24,289.3104725467508
Belgium,BE,2022,25,2022-25,415.7046583453431
Belgium,BE,2022,26,2022-26,590.6629953476714
Belgium,BE,2022,27,2022-27,820.4432180317781
Belgium,BE,2022,28,2022-28,886.1365186320817
Belgium,BE,2022,29,2022-29,666.496063781722
Belgium,BE,2022,30,2022-30,484.4880919272385
Belgium,BE,2022,31,2022-31,399.33297887183977
Belgium,BE,2022,32,2022-32,296.2826388840471
Belgium,BE,2022,33,2022-33,228.78173960370376
Belgium,BE,2022,34,2022-34,192.13913207546844
Belgium,BE,2022,35,2022-35,181.88746527581415
Belgium,BE,2022,36,2022-36,187.49102118393756
Belgium,BE,2022,37,2022-37,210.35284068005996
Belgium,BE,2022,38,2022-38,251.901787482689
Belgium,BE,2022,39,2022-39,313.1105218339414
Belgium,BE,2022,40,2022-40,364.19670357697095
Belgium,BE,2022,41,2022-41,351.89642493993824
Belgium,BE,2022,42,2022-42,271.9575252183687
Belgium,BE,2022,43,2022-43,177.36846857571467
Belgium,BE,2022,44,2022-44,106.458954641582
Belgium,BE,2022,45,2022-45,78.01940207562252
Belgium,BE,2022,46,2022-46,84.15662997499575
Belgium,BE,2022,47,2022-47,103.95413932781258
Belgium,BE,2022,48,2022-48,129.26052084836977
Belgium,BE,2022,49,2022-49,156.49500762763606
Belgium,BE,2022,50,2022-50,172.59985110551443
Belgium,BE,2022,51,2022-51,170.22414998317643
Belgium,BE,2022,52,2022-52,135.60433145403323
Belgium,BE,2023,1,2023-01,90.844745091143
Belgium,BE,2023,2,2023-02,64.40215868598938
Belgium,BE,2023,3,2023-03,46.42085562597443
Belgium,BE,2023,4,2023-04,49.35605157784858
Belgium,BE,2023,5,2023-05,71.4431859253825
Belgium,BE,2023,6,2023-06,97.88577233053611
Belgium,BE,2023,7,2023-07,132.87571820844934
Belgium,BE,2023,8,2023-08,161.78868947632404
Belgium,BE,2023,9,2023-09,178.02264714563384
Belgium,BE,2023,10,2023-10,201.21155592671585
Belgium,BE,2023,11,2023-11,206.1867561032063
Belgium,BE,2023,12,2023-12,181.9477185651488
Belgium,BE,2023,13,2023-13,141.6468756130234
Belgium,BE,2023,14,2023-14,100.24425822734996
Belgium,BE,2023,15,2023-15,72.32116242711612
Belgium,BE,2023,16,2023-16,56.50897778314893
Belgium,BE,2023,17,2023-17,46.765160136458206
Belgium,BE,2023,18,2023-18,34.946907814102765
Belgium,BE,2023,19,2023-19,24.73827907825895
Belgium,BE,2023,20,2023-20,18.850671948986463
Belgium,BE,2023,21,2023-21,15.467880133483416
Belgium,BE,2023,22,2023-22,11.689138130924029
Belgium,BE,2023,23,2023-23,8.848625919432918
Belgium,BE,2023,24,2023-24,7.032419626631024
Belgium,BE,2023,25,2023-25,4.493173861813212
Belgium,BE,2023,26,2023-26,3.4946907814102763
Belgium,BE,2023,27,2023-27,3.072917756067657
Belgium,BE,2023,28,2023-28,3.3741842027409565
Belgium,BE,2023,29,2023-29,3.701273487700539
Belgium,BE,2023,30,2023-30,4.656718504293004
Belgium,BE,2023,31,2023-31,7.6952058093122835
Belgium,BE,2023,32,2023-32,12.515468956085078
Belgium,BE,2023,33,2023-33,18.506367438502696
Belgium,BE,2023,34,2023-34,25.564609903420003
Belgium,BE,2023,35,2023-35,32.86386552567595
Belgium,BE,2023,36,2023-36,41.67806099406049
Belgium,BE,2023,37,2023-37,45.21578983928124
Belgium,BE,2023,38,2023-38,41.36818693462509
Belgium,BE,2023,39,2023-39,40.34388101593588
Belgium,BE,2023,40,2023-40,39.93932321611744
Belgium,BE,2023,41,2023-41,36.14336598803387
Belgium,BE,2023,42,2023-42,32.751966559768725
Belgium,BE,2023,43,2023-43,30.333227373620232
Belgium,BE,2023,44,2023-44,26.046636218097284
Belgium,BE,2023,45,2023-45,23.576251355376225
Belgium,BE,2023,46,2023-46,24.54891159749288
Belgium,BE,2023,47,2023-47,26.812713753923678
Bulgaria,BG,2020,11,2020-11,0.7457299284961976
Bulgaria,BG,2020,12,2020-12,2.646610138388466
Bulgaria,BG,2020,13,2020-13,4.313535860909378
Bulgaria,BG,2020,14,2020-14,5.059265789405576
Bulgaria,BG,2020,15,2020-15,4.81068914657351
Bulgaria,BG,2020,16,2020-16,5.307842432237641
Bulgaria,BG,2020,17,2020-17,9.138847162943598
Bulgaria,BG,2020,18,2020-18,10.586440553553864
Bulgaria,BG,2020,19,2020-19,9.723733381371988
Bulgaria,BG,2020,20,2020-20,8.670938188200886
Bulgaria,BG,2020,21,2020-21,6.7554358228479074
Bulgaria,BG,2020,22,2020-22,4.415890949134346
Bulgaria,BG,2020,23,2020-23,4.152692150841571
Bulgaria,BG,2020,24,2020-24,11.010483061914446
Bulgaria,BG,2020,25,2020-25,16.976322489884026
Bulgaria,BG,2020,26,2020-26,19.87150927110456
Bulgaria,BG,2020,27,2020-27,26.39299060658111
Bulgaria,BG,2020,28,2020-28,37.28649642480988
Bulgaria,BG,2020,29,2020-29,43.29620231916159
Bulgaria,BG,2020,30,2020-30,45.86970168024651
Bulgaria,BG,2020,31,2020-31,46.7616531633498
Bulgaria,BG,2020,32,2020-32,44.31975320141128
Bulgaria,BG,2020,33,2020-33,36.51152218539226
Bulgaria,BG,2020,34,2020-34,27.54814088797718
Bulgaria,BG,2020,35,2020-35,26.773166648559563
Bulgaria,BG,2020,36,2020-36,26.656189404873885
Bulgaria,BG,2020,37,2020-37,25.25246248064575
Bulgaria,BG,2020,38,2020-38,25.86659300999556
Bulgaria,BG,2020,39,2020-39,30.79425940025475
Bulgaria,BG,2020,40,2020-40,39.46519758845563
Bulgaria,BG,2020,41,2020-41,63.196955901187565
Bulgaria,BG,2020,42,2020-42,110.98215994678704
Bulgaria,BG,2020,43,2020-43,193.6412047661793
Bulgaria,BG,2020,44,2020-44,347.0714820154068
Bulgaria,BG,2020,45,2020-45,539.8938460757863
Bulgaria,BG,2020,46,2020-46,652.0165341485088
Bulgaria,BG,2020,47,2020-47,675.7190481503193
Bulgaria,BG,2020,48,2020-48,647.9369527749707
Bulgaria,BG,2020,49,2020-49,587.0356752811145
Bulgaria,BG,2020,50,2020-50,544.0172939157065
Bulgaria,BG,2020,51,2020-51,441.369762581524
Bulgaria,BG,2020,52,2020-52,269.5155694518022
Bulgaria,BG,2020,53,2020-53,173.28716436487133
Bulgaria,BG,2021,1,2021-01,161.16539748794293
Bulgaria,BG,2021,2,2021-02,129.4938087600456
Bulgaria,BG,2021,3,2021-03,91.97335784786436
Bulgaria,BG,2021,4,2021-04,100.62967388060454
Bulgaria,BG,2021,5,2021-05,129.4938087600456
Bulgaria,BG,2021,6,2021-06,159.35225021081493
Bulgaria,BG,2021,7,2021-07,188.43571742216665
Bulgaria,BG,2021,8,2021-08,251.3548523696007
Bulgaria,BG,2021,9,2021-09,341.74901742770845
Bulgaria,BG,2021,10,2021-10,455.8018300212445
Bulgaria,BG,2021,11,2021-11,623.9127513530246
Bulgaria,BG,2021,12,2021-12,729.5285802457312
Bulgaria,BG,2021,13,2021-13,727.8762766786709
Bulgaria,BG,2021,14,2021-14,639.8801451161197
Bulgaria,BG,2021,15,2021-15,492.8251276477616
Bulgaria,BG,2021,16,2021-16,373.8738929748878
Bulgaria,BG,2021,17,2021-17,276.1101615645823
Bulgaria,BG,2021,18,2021-18,188.05554138018817
Bulgaria,BG,2021,19,2021-19,134.4507194612262
Bulgaria,BG,2021,20,2021-20,96.56471466252724
Bulgaria,BG,2021,21,2021-21,61.12060982576679
Bulgaria,BG,2021,22,2021-22,41.833986773090615
Bulgaria,BG,2021,23,2021-23,30.31172827005133
Bulgaria,BG,2021,24,2021-24,23.088383472460706
Bulgaria,BG,2021,25,2021-25,17.85365181752661
Bulgaria,BG,2021,26,2021-26,15.04619796907034
Bulgaria,BG,2021,27,2021-27,13.613226733920785
Bulgaria,BG,2021,28,2021-28,13.10145129279594
Bulgaria,BG,2021,29,2021-29,17.29800991001964
Bulgaria,BG,2021,30,2021-30,31.05745819854752
Bulgaria,BG,2021,31,2021-31,62.0564277752522
Bulgaria,BG,2021,32,2021-32,115.63200538329276
Bulgaria,BG,2021,33,2021-33,190.64366289673384
Bulgaria,BG,2021,34,2021-34,265.9185192084676
Bulgaria,BG,2021,35,2021-35,301.7135557762851
Bulgaria,BG,2021,36,2021-36,287.866374554993
Bulgaria,BG,2021,37,2021-37,295.11896366350504
Bulgaria,BG,2021,38,2021-38,314.81500706908105
Bulgaria,BG,2021,39,2021-39,347.32005865823885
Bulgaria,BG,2021,40,2021-40,407.6072056227452
Bulgaria,BG,2021,41,2021-41,499.1711431177097
Bulgaria,BG,2021,42,2021-42,699.406939996669
Bulgaria,BG,2021,43,2021-43,898.0342997749505
Bulgaria,BG,2021,44,2021-44,927.527187339202
Bulgaria,BG,2021,45,2021-45,786.4380092988135
Bulgaria,BG,2021,46,2021-46,600.2248595066748
Bulgaria,BG,2021,47,2021-47,494.36045397113617
Bulgaria,BG,2021,48,2021-48,437.187826119761
Bulgaria,BG,2021,49,2021-49,373.2743846009986
Bulgaria,BG,2021,50,2021-50,319.9766279467116
Bulgaria,BG,2021,51,2021-51,288.4366386179607
Bulgaria,BG,2021,52,2021-52,348.6945412715456
Bulgaria,BG,2022,1,2022-01,655.3503855935505
Bulgaria,BG,2022,2,2022-02,1024.208879245415
Bulgaria,BG,2022,3,2022-03,1442.914300862839
Bulgaria,BG,2022,4,2022-04,1769.0322341030485
Bulgaria,BG,2022,5,2022-05,1694.3276418542823
Bulgaria,BG,2022,6,2022-06,1404.7943415767684
Bulgaria,BG,2022,7,2022-07,1069.7276491946045
Bulgaria,BG,2022,8,2022-08,767.82400539733
Bulgaria,BG,2022,9,2022-09,502.9729035374942
Bulgaria,BG,2022,10,2022-10,356.48815013210384
Bulgaria,BG,2022,11,2022-11,334.8912265166355
Bulgaria,BG,2022,12,2022-12,305.9832251708124
Bulgaria,BG,2022,13,2022-13,244.7602602568206
Bulgaria,BG,2022,14,2022-14,176.06537390240618
Bulgaria,BG,2022,15,2022-15,128.26554770134598
Bulgaria,BG,2022,16,2022-16,113.3070826650399
Bulgaria,BG,2022,17,2022-17,109.724654577166
Bulgaria,BG,2022,18,2022-18,91.50544887312164
Bulgaria,BG,2022,19,2022-19,69.82079232488908
Bulgaria,BG,2022,20,2022-20,60.93052180477756
Bulgaria,BG,2022,21,2022-21,46.13290047853928
Bulgaria,BG,2022,22,2022-22,36.40916709716729
Bulgaria,BG,2022,23,2022-23,32.16874201356146
Bulgaria,BG,2022,24,2022-24,32.62202883284347
Bulgaria,BG,2022,25,2022-25,45.50414779372876
Bulgaria,BG,2022,26,2022-26,73.92961800934853
Bulgaria,BG,2022,27,2022-27,116.4654682445532
Bulgaria,BG,2022,28,2022-28,165.78599861352723
Bulgaria,BG,2022,29,2022-29,247.8455350590304
Bulgaria,BG,2022,30,2022-30,325.4745583999385
Bulgaria,BG,2022,31,2022-31,263.432752780147
Bulgaria,BG,2022,32,2022-32,221.10161272139223
Bulgaria,BG,2022,33,2022-33,238.5750884969404
Bulgaria,BG,2022,36,2022-36,122.1534867187693
Bulgaria,BG,2022,37,2022-37,101.97491218298984
Bulgaria,BG,2022,38,2022-38,101.12682716626868
Bulgaria,BG,2022,39,2022-39,120.4865609962484
Bulgaria,BG,2022,40,2022-40,141.30851037229908
Bulgaria,BG,2022,41,2022-41,146.5578641826939
Bulgaria,BG,2022,42,2022-42,139.70007327162102
Bulgaria,BG,2022,43,2022-43,121.7001998994873
Bulgaria,BG,2022,44,2022-44,100.00092119579402
Bulgaria,BG,2022,45,2022-45,76.51773952589416
Bulgaria,BG,2022,46,2022-46,59.10275237218884
Bulgaria,BG,2022,47,2022-47,44.49521906693979
Bulgaria,BG,2022,48,2022-48,35.89739165604245
Bulgaria,BG,2022,49,2022-49,33.850289891543085
Bulgaria,BG,2022,50,2022-50,36.37992278624587
Bulgaria,BG,2022,51,2022-51,34.71299706372496
Bulgaria,BG,2022,52,2022-52,28.71791332483396
Bulgaria,BG,2023,1,2023-01,29.083467211351707
Bulgaria,BG,2023,2,2023-02,29.41977678694803
Bulgaria,BG,2023,3,2023-03,23.86335771187832
Bulgaria,BG,2023,4,2023-04,16.654635069748412
Bulgaria,BG,2023,5,2023-05,10.776528574543091
Bulgaria,BG,2023,6,2023-06,8.758671120965143
Bulgaria,BG,2023,7,2023-07,8.831781898268693
Bulgaria,BG,2023,8,2023-08,11.522258503039287
Bulgaria,BG,2023,9,2023-09,12.399587830681874
Bulgaria,BG,2023,10,2023-10,14.943842880845372
Bulgaria,BG,2023,11,2023-11,19.593688317351077
Bulgaria,BG,2023,12,2023-12,23.366204426214196
Bulgaria,BG,2023,13,2023-13,26.18828043013117
Bulgaria,BG,2023,14,2023-14,28.089160640023444
