country_code,year,week,rate_14_day,pps
DK,2021,20,0.0,135
DK,2021,21,0.0,135
DK,2021,22,0.0,135
DK,2021,23,0.0,135
DK,2021,24,0.0,135
DK,2021,25,0.0,135
DK,2021,26,0.0,135
DK,2021,27,0.0,135
DK,2021,28,0.0,135
DK,2021,29,0.0,135
DK,2021,30,0.0,135
DK,2021,31,0.0,135
DK,2021,32,0.0,135
DK,2021,33,0.0,135
DK,2021,34,0.0,135
DK,2021,35,0.0,135
DK,2021,36,0.0,135
DK,2021,37,0.3405171092821559,135
DK,2021,38,0.3405171092821559,135
DK,2021,39,0.0,135
DK,2021,40,0.0,135
DK,2021,41,0.0,135
DK,2021,42,0.0,135
DK,2021,43,0.8512927732053897,135
DK,2021,44,1.3620684371286236,135
DK,2021,45,0.5107756639232338,135
DK,2021,46,0.3405171092821559,135
DK,2021,47,0.8512927732053897,135
DK,2021,48,1.7025855464107793,135
DK,2021,49,1.3620684371286236,135
DK,2021,50,0.3405171092821559,135
DK,2021,51,0.1702585546410779,135
DK,2021,52,0.0,135
DK,2022,1,0.0,136
DK,2022,2,0.0,136
DK,2022,3,0.0,136
DK,2022,4,0.0,136
DK,2022,5,0.0,136
DK,2022,6,0.0,136
DK,2022,7,0.0,136
DK,2022,8,0.0,136
DK,2022,9,0.0,136
DK,2022,10,0.0,136
DK,2022,11,0.0,136
DK,2022,12,0.0,136
DK,2022,13,0.0,136
DK,2022,14,0.0,136
DK,2022,15,0.0,136
DK,2022,16,0.0,136
DK,2022,17,0.0,136
DK,2022,18,0.0,136
DK,2022,19,0.0,136
DK,2022,20,0.0,136
DK,2022,21,0.0,136
DK,2022,22,0.0,136
DK,2022,23,0.0,136
DK,2022,24,0.0,136
DK,2022,25,0.0,136
DK,2022,26,0.0,136
DK,2022,27,0.0,136
DK,2022,28,0.0,136
DK,2022,29,0.0,136
DK,2022,30,0.0,136
DK,2022,31,0.0,136
DK,2022,32,0.0,136
DK,2022,33,0.0,136
DK,2022,34,0.0,136
